"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,
"Uruguay","298","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.9468","22.3312","26.0787","21.5408","24.0125","27.1704","28.8755","26.1283","22.337","17.5004","16.6449","17.1173","34.6135","74.9282","99.8854","92.094","92.2723","88.3066","81.5353","68.2935","56.1028","39.8739","39.2673","36.2168","35.3279","32.9892","31.8054","32.8459","36.577","38.5708","44.7342","40.6249","94.7137","99.2663","93.5468754566261","83.9194824200302","75.6969768161484","67.9853437993015","67.7513984866083","63.0993816457171","59.4124581538843","58.0959866799491","58.0096093584849","60.184201038446","61.40363166816","64.2874511441474",
"Uzbekistan","927","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.3795925071318","29.3548391036858","42.1256218157042","59.3753442351328","54.5979622588736","41.6358881794764","35.1211282151493","28.1930129369356","21.3402934781038","15.7856931548063","12.7328934026021","10.9813998389152","9.96062870930626","9.08771473593772","8.55421763916488","8.27595739471434","7.64188600841789","10.7561691092321",
"Vanuatu","846","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.22844","5.08428","4.47258","5.70866","7.1266","8.679","13.6995","13.9582","17.9106","21.4271","20.6735","21.9014","22.3408","21.7141","22.3293","20.7662","20.2289","32.0382","33.814","38.6657","37.8236","41.9319","36.1548","31.7151","24.6756","21.7583","18.6607","20.6124304056357","20.5209085185128","19.355185463327","20.7074626444485","21.7493613201685","20.5676818463649","19.3162470388957","25.6307307446186",
"Albania","914","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85.1684","75.0368","76.6702","81.8698","71.8564","63.8787","64.5955146870606","60.6127819495433","64.0969155847757","60.2445615257151","57.4742708579674","58.2033589749684","56.6881062360714","53.5503032317783","55.139805550616","59.6664597006975","57.7195522335943","59.4126254340503","62.1444670684734","70.3910631410021","72.03800991918","73.3213260586392",
"Algeria","612","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.0361","31.8259","27.5088","33.3918","32.5219","36.6246","43.3093","54.4486","70.3487","65.2008","55.6015","44.7303","44.5075","46.7597","47.3159","47.0484","60.5368","69.3295","83.4305","78.4124","69.0354","71.6503","70.1078","97.513","97.9692","94.3167","79.1888","75.8162","79.778","72.1982","61.2543","59.8002","59.4001","50.6477","39.3408","28.5524","24.303","13.6137","8.38715104494828","10.1639625055042","10.8749264585313","9.48904545406045","9.49109328161897","7.74417899003274","7.95568436205647","9.06029118483597",
"Angola","614","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"222.085","147.943","118.143","154.949","165.252","89.903","80.1735","72.972","59.7706","51.9537355917515","35.7366342955068","18.6965618556975","16.0655643646405","16.64651492299","22.7096667826384","44.2905074773269","33.8008682866954","29.4866609972182","32.8741264896889","40.6608971975564","64.2387405069085",
"Anguilla","312","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.12634253101428","10.5629598326683","12.2454921327228","11.6824900682558","15.9891739779803","17.4468300070816","14.0355051696122","14.0377065478481","15.3957456404063","25.1037012166566","32.4965259243769","29.2054477880673","30.94138410248","30.4221492262941","24.1126303407107","22.1470333477966",
"Antigua and Barbuda","311","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102.608628099797","104.602719910733","110.83755086541","122.025010095682","128.165042420024","127.519056663837","122.985105455756","94.9901756540801","90.8679283159625","79.2016807041347","77.2710306811794","102.460057797386","90.7818171506254","92.4307310259598","87.1474888218112","94.2630905807603","100.422125885386","104.357530015991",
"Argentina","213","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.7711243135135","32.6445375566667","33.2023889062653","36.1567689467547","70.7768747921552","64.3268460432073","84.7134341746636","90.568971693732","105.34080563891","106.135296641221","102.374106793623","83.3528133931988","81.9632887233224","86.23211984775","76.0166212282597","85.1410559121379","64.9693875018868","68.3333476562914","60.6036556466258","55.3111294982857","48.9028327580808","35.6192898216327","31.5605157787546","33.2054005444056","29.8876303825083","29.5097153315029","25.6317908750623","29.4395405977833","26.8111268317778","27.1762314094506",,"71.8976825535636","75.9524838012959","95.5936293436293","55.4627601314348","59.3215859030837","46.7683369644154","53.1808622502629","61.5878378378378","55.9595183192416","54.1714947856315","56.2144798616259","58.6143695014663","57.7065046139996","67.2909623619563","70.1690450054885","83.6563981042654","100.650105708245","118.221744471745","105.335743801653","48.3714285714286","41.7935483870968","44.5214285714286","35.8201680672269","43.5790909090909","45.1870689655172","46.6233333333333","49.7767441860465","48.5630136986301","58.3320261437908","57.3857142857143","58.2518134715026","51.2809160305344","40.2866295264624",,,,,,"35.075503875969","37.9968965517241","36.0073099415205","33.6675688073395",,"26.8656330749354","19.7238731443995","16.7515308151093","15.4606166666667","15.9150168350168",,,,,,,,"12.8729","11.5191","9.34742","13.3275","13.8114","18.35","13.8014","15.8392","16.6954","13.511","12.5571","21.3244","35.9909","46.6584","40.4905","60.4651","55.7611","72.5569","59.7437",,"55.8164","45.6228","38.4511","35.9441","28.8917","33.6909","35.5732","32.6620350504167","35.20024369626","40.0965149830981","42.0595725605832","49.4355017030262","152.111761096881","128.561136322981","117.116331513796","66.9382125033265","58.6221715344631","50.8416972241923","43.8529881338305","53.8284165715329","42.6235055943962","38.0628683968671","39.4338894163692","42.195378799453","43.5866743334442","52.1309338338097",
"Armenia","911","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58.6723","34.2536","25.2835","30.332","32.756","33.5592","38.4095","37.9542","36.2702","36.6753","33.1351","28.9247","20.8491","18.0946","14.2494993548176","14.6309642779242","34.1357880994289","33.7411560020151","35.6911279079664","36.4768505038057","37.9586563652166","41.4472319048233","46.8930484844894",
"Australia","193","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120.286396181384","122.072072072072","133.177570093458","131.25","136.486486486486","133.820459290188","123.191094619666","129.664179104478","124.607329842932","119.582664526485","121.783625730994","123.433242506812","120.074812967581",,,,"51.2035225048924","61.6290018832392","60.6288209606987","61.2051077414206","59.0810419681621","63.367198838897","59.2317880794702","58.8272785213512","55.2845528455285","60.4520795660036","59.7108155002892","62.3231742380679","63.8434579439252","70.2745849297573","89.8135198135198","98.1652892561983","95.2927215189873","90.1474926253687","87.6885474860335","80.2287166454892","74.2574257425742","64.3672590199246","66.8114348543156","63.7020202020202","62.7738927738928","62.0384461353624","67.3897830650805","78.7297762478485","89.7325826882477","92.4940374787053","88.6606856776674","74.4649052575394","65.4024051803885","57.0582467150422","45.18677100251","44.9222512728774","41.7163998059195","40.0177521358038","39.0440487347704","37.37241710716","35.226791387222","34.3700379703141","34.1388174807198","31.4739757982213","30.310465355356","30.4193461950697","29.318789234881","27.6522372995402",,"41.2316397318141","39.245824726025","38.2114342514509","35.7269301050708","33.90505045318","31.3264761197149","29.7351694915254","26.4661006300598","23.0130807397384","22.8611861572109","22.2987270713871","21.4884913007048","22.3798512592963","22.8866171871353","21.3488102787504","18.9446507345197","17.3873397505072","18.8926314950272","20.3590518703923","21.9956812731893","23.4131422515429","22.0637205056317","24.8187007","22.7699726","21.5777027","22.914084","27.1514375","30.3217800245365","31.4528501453056","30.8893517494967","29.1138962663799","25.7871581368043","23.7044780946975","22.5248307315714","19.4584678198019","17.0407898863993","14.9539172267313","13.150985945291","11.8900167030708","10.8932133184477","9.96690172357924","9.68267595882895","11.7436487831102","16.7465993226432","20.4812912962656","24.2005104541504","27.7982376601335","30.8291105169833","34.3228304726287","37.63774914205",
"Austria","122","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69.5828979417737","72.0648120149179","72.6229266993057","73.591239394972","75.1593499302166","79.5650398641824","84.1478157318926","83.1655125335592","82.6984925171668","85.9637678883236","85.178601569627","86.2046616540818","90.2391131615575","89.9692317906528","87.784950985455","83.5028342667145","85.724944870113","86.9347838726454","81.5272425651039","78.2421480719291","81.1468543497346","82.7557368178152","79.162531454383","76.2816550698699","78.4461949636062","69.4668247898618","65.3866935045797","63.8623270178773","62.7803665240647","60.8178145723702","67.0728157229033","64.6174967014084","61.3557700071799","63.2780420984736",,,,,,,,,,,"24.1047516198704","21.1904761904762","21.4688715953307","21.8010801080108","16.1318493150685","15.4325889164599","19.2837370242214","21.8339768339768","29.4890052356021","36.450110864745","39.1904231625835","40.3894967177243","36.4248927038627","35.591649694501",,,,,,,,,,,"35.1573208722741","26.4710843373494","22.1495183044316","15.3314037626628",,,"14.2668803418803","11.9119626168224","10.9412605042017","8.30106060606061","11.8009489051095",,"17.6974107312137","15.9890129175113","15.4748724497908","15.6330931135769","15.1510773528515",,"14.07413892188","15.6298992455716","16.7617543490496","16.8024585383228","16.165522143738","14.4116190350665","13.4213962635105","13.3615108533564","12.81269160473","19.7470225540246","23.8288873642682","26.499280977503","30.3707406064455","32.2411254464253","33.9746588233349","36.0808641720718","38.8837099430304","43.9663236170145","42.3496502831039","45.3561581778088","48.2794628881463","54.5725997566524","58.8843765674479","58.9279896995295","56.20161187525","56.4038714979149","56.3706926928905","60.8955228633004","64.1884713835598","68.3943643339841","68.3292282494739","64.3537834452337","64.7759767133567","67.2069717655358","66.554732084424","67.3251371233254","66.5909480797305","65.7401041575737","65.3724389015894","68.3145118833623","67.0441837600102","64.8082199592062","68.5176780089782","79.7258308603112","82.389797286404","82.193134571319","81.6244075571532","80.7988644637933","84.2537829233066","86.1926755378667",
"Azerbaijan","912","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.297","18.1241","11.7686","11.0874","8.60289","19.0201","25.482","25.8308","24.3873093507516","23.0178120828033","21.8282593490716","19.997102060913","13.4984879941989","10.260771635833","8.31125373800917","7.29167783773712","12.3947661590014","12.5171500153067","11.4256937956841","13.9477768538658","12.7496713280294","11.1746143978927","28.3157868731872",
"Bahamas, The","313","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.70458826913863","8.90282058215232","9.29631745127368","10.2519698460429","8.98231","9.35375","13.4999","15.0585","15.5447","16.5564","13.4981","10.9445","8.65954","11.3794","13.1308","14.5577","14.1616","12.0886","11.7264","11.4616","12.294",,,"19.6438724722169","22.819132562079","25.2251535202879","26.0120067264805","26.1640906683865","25.82350426736","26.6097574741187","25.567047475306","23.8247698908799","23.8814232996974","23.245317762961","24.0198620293188","26.6173956588558","27.3138569662593","28.1350649215828","29.0730595064521","29.3454381536242","32.4880405983035","39.4450809547313","42.997401884803","45.0528977470769","46.5017084419264","55.0254443912045","59.858166063245","63.5773065346455",
"Bahrain","419","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.07119","3.60019","4.51543","4.39185","8.64224","8.97348","9.00276","7.29113","8.55085","8.61435","13.1518","11.6522","17.8177","26.8403","12.1892","12.0188",,"6.99364645330575","6.72403039373942","6.19799600404429","5.86010641078168","14.1981057039385","13.6739928655643","15.3820937415508","20.8442676270143","25.7159514728736","25.743736096835","26.0749305633146","28.3774885990243","32.4492788479888","29.3943419135887","24.1918185967743","20.250049405625","16.343551839735","12.562008006372","21.3609190284715","29.7042572557456","32.8003974121996","36.2090513979285","43.9409097299188","44.392999892726","61.8552116528634",
"Bangladesh","513","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.3424","17.5452","22.0836","25.6955","25.0823","22.7771","21.3785","24.2793","28.5514","30.2711","28.5051","31.7841","36.2289","40.4387","39.4583","37.8532","39.7047560291377","43.0521805569787","47.5079049283795","52.7632670378071","55.6880725623019","51.3328262664928","46.1938668905041","44.7645282491201","45.3960895407003","46.8971407379893","50.759995271405","52.2479112379102","52.6301653065951","42.0555687794602","41.1501935693922","39.8742699760498","39.5580664755518","39.1079144923656","38.2494398987852","37.1093635561748","34.0899260205613","32.8057419688481","31.6655748489879","32.5025042930785","31.8307306342605","31.6713936491498",
"Barbados","316","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.1051","17.1171","16.3175","15.8081",,,,"34.20523","33.52252","31.57778","28.50867","35.96842","38.19096","40.8199","41.34348","45.46473","47.79245","50.21649","51.98387","49.41983","53.99419","56.07964","62.63208","70.38182","71.82133","66.30775","43.3460742501737","40.72842782128","34.997983057649","34.5579813243875","39.8524188250287","46.3850338582628","47.7258009636707","48.033935710348","48.9449506359681","47.2667989097281","49.1132923227991","51.5533551147057","53.9004196522712","62.530298062","69.6672071401797","75.7395160397137","83.742542473945","94.1725250089479","98.0710406234178","105.482734507953",
"Belarus","913","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.638",,"10.6894","10.4304","16.1814","12.7007","11.865","11.4182","10.9488","10.2749","7.32668","6.90569","11.0937716830459","18.3466541802132","20.8042858869812","26.0238512289428","30.5732988555784","34.9430679501154","32.0400435047184","34.4513128726735","37.3316257523345","53.7358788191399",
"Congo, Republic of","634","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36.4411","37.9371","35.0853","34.1654","40.9161","45.8265","50.4796","59.0315","69.9884","64.6387","65.7305","82.5197","126.634","146.369","162.433","195.034","175.765","172.623","167.95","158.584","162.066","159.346","145.846","164.668",,,"212.208355774409","219.988861842591","264.443413616207","231.63209825433","163.223424209378","195.784395133477","180.289277400352","204.371985431637","198.679385424169","108.271475509537","98.8155442369349","97.9566452559863","68.0629163093694","61.6256244444018","22.8884101533775","33.0873793614395","34.1414235318237","38.1836925207898","47.5114142636078","70.5928214796384",
"Costa Rica","238","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.5207715133531","27.5991792065663","21.4745465184318","17.4427277570591","15.8509073075037","15.7977528089888","15.2923211169284","16.236","14.6186278267535",,"16.116742397763","20.3106862410379","19.6768120489489","21.7978848413631",,"24.0748282005599","24.7504664179104","26.6724212343548","27.6887068461088","26.0880503144654","19.2061","21.2312","23.3576","21.6285","24.6989","28.8723","30.7284","33.3428","38.5056","50.7681","57.8705","103.644","101.27","110.252","95.5677","98.178","91.4688","90.1633","86.0543","76.9774","63.92","52.007","41.642","36.864","37.3519","34.5665","41.0785","41.6229","37.6428",,"35.6547465215648","37.6367779790155","39.7556136165625","38.9872377332482","39.9995308339452","36.5243415964984","32.47036106394","26.8567221127114","24.1574591593111","26.5458625187528","28.4072290067304","29.8326355668154","34.2919296364282","36.0437236089385","39.2611689430031","42.3759426718843",
"Côte d'Ivoire","662","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45.6299","48.0257","60.9942","77.9197","84.8966","82.8734","96.8793","95.2031","104.823","97.1685","103.435","109.913","118.441","116.598","116.5","151.419","121.916","107.382","100.779","96.9015","89.8059","98.3958","91.7739","88.9084","79.6571","78.3997627316146","80.3989859399265","79.4406094836671","73.9971303492096","70.8279806363646","64.242337212912","63.0484013527928","69.1534607078848","45.040953925849","43.3597539184801","46.5335172395448","48.8689711617576",
"Croatia","960","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.5296","27.9232","33.0756","34.1217","35.199","41.2622","48.4131","48.2109","48.6558","47.424","42.5291","40.6882017949518","38.2773904094934","37.060422649527","38.8675381451601","48.0234513656698","56.9823847969992","63.7120512828222","70.677397293437","82.1847351392552","86.5278042081963","86.6704346585035",
"Cyprus","423","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.84545601900443","4.92510662504785","5.67916625986363","4.98074","8.42764","10.5454","15.5982","10.7123","13.5543","15.3584","20.4908","22.4488","22.0422","25.9375","26.1452","26.9815","28.6274","32.6539","33.4088","29.2855","31.9606","35.1547","36.6683","39.1924","35.0848","46.8089823170414","48.9085271707066","53.6955322669608","55.1611117262762","55.9199727461365","56.2618577824998","57.8741441147701","61.3741466637305","63.4146914789422","65.1066673446114","64.4293433986857","59.4818248230345","53.5675025467772","44.5659334820954","53.3726862998653","56.3327753949158","65.8370508308095","79.259635930309","102.51430975499","108.194393340079","108.868185549375",
"Czech Republic","935","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.7174311926605","46.1537154989384","58.367248908297","57.9764587525151","55.2257299270073","51.6654159869494","53.4367213114754","49.1155487804878","45.4131652661064","44.5095367847411","47.0440056417489","50.5903649635037","53.8557750759878","59.2455555555556","62.9556105610561","66.5405","70.1500770416025","63.7192520775623",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.3029","16.6073","14.6213509717668","12.474251801631","13.0793335447451","15.0257626310056","16.396005490741","18.5011331266355","24.8337700298885","28.1932957371878","29.8046614192046","30.1580311295535","29.6907753737667","27.9108479266956","27.8068718799087","28.6582277093929","34.0575706169599","38.1550622449984","39.8262165153808","44.4696584556513","44.9086021715281","42.169378242654","40.3144063768288",
"Ghana","652","Debt to GDP Ratio","GGXWDG_GDP","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.7709072530515","30.5111407311712","25.6387877701868","25.1616466765426","24.2974100880739","28.26038755537","28.4292115146462","25.964084866824","24.5018","22.5219","28.6751","25.0803","19.6133","16.4653","13.671","10.6501","9.42631","11.1745","9.01619","5.67958","5.04232","7.14457","16.2374","21.2013","30.3547","46.5488","41.3184","42.9051",,"27.4283716974076","34.1220032957378","51.036743072037","76.6376577376179","75.9676848487667","63.7833455788026","71.2695515895735","65.0041724660173","87.3816557338723","111.945355966633","87.2226372667969","81.8610009628049","74.5513482203253","57.8176341737684","47.990014925106","26.2160286651467","31.0436438411322","33.5927321180631","36.0872939926246","46.2590062489879","42.6094415922794","50.0994197387242","60.2921694532408","72.1496556437182","70.8188352393622",
